ABG94283.1,AGVD01000446.1_90,98.81,0.0,100,503
ABG94284.1,AGVD01000446.1_89,96.88,3e-114,100,323
ABG94285.1,AGVD01000446.1_88,98.55,0.0,100,544
ABG94286.1,AGVD01000446.1_87,97.37,0.0,100,510
ABG94287.1,AGVD01000446.1_86,97.62,1e-56,100,170
ABG94288.1,AGVD01000446.1_85,97.28,0.0,99,1102
ABG94289.1,AGVD01000446.1_84,97.35,2e-76,66,226
ABG94290.1,AGVD01000446.1_82,98.35,8e-178,99,491
ABG94291.1,AGVD01000446.1_81,92.11,0.0,100,573
ABG94292.1,AGVD01000446.1_80,100.0,0.0,100,528
ABG94293.1,AGVD01000446.1_79,98.67,0.0,100,603
ABG94294.1,AGVD01000446.1_78,98.73,0.0,100,799
ABG94295.1,AGVD01000446.1_77,99.22,0.0,97,805
ABG94296.1,AGVD01000446.1_76,89.22,1e-98,99,283
ABG94297.1,AGVD01000446.1_75,97.29,0.0,100,1110
ABG96268.1,AGVD01000119.1_104,99.53,2e-151,100,421
ABG96269.1,AGVD01000119.1_103,97.63,0.0,70,983
ABG96270.1,AGVD01000119.1_102,98.27,0.0,100,659
ABG96271.1,AGVD01000119.1_101,98.69,0.0,100,773
ABG96272.1,AGVD01000119.1_100,97.02,0.0,100,665
ABG96273.1,AGVD01000119.1_99,97.87,3e-92,100,265
ABG96274.1,AGVD01000119.1_98,98.97,0.0,100,787
ABG96317.1,AGVD01000119.1_60,97.91,0.0,99,572
ABG96318.1,AGVD01000119.1_59,99.48,0.0,100,1149
ABG96319.1,AGVD01000119.1_58,98.85,0.0,100,525
ABG96320.1,AGVD01000119.1_57,99.67,0.0,100,605
ABG96321.1,AGVD01000119.1_56,99.7,0.0,99,683
ABG96322.1,AGVD01000119.1_54,99.2,5e-87,100,251
ABG96323.1,AGVD01000119.1_53,99.13,7e-84,100,242
ABG96324.1,AGVD01000119.1_52,98.47,0.0,96,816
ABG96325.1,AGVD01000119.1_51,100.0,0.0,100,784
ABG96326.1,AGVD01000119.1_50,97.95,0.0,100,587
ABG96327.1,AGVD01000119.1_49,99.33,0.0,100,616
ABG96328.1,AGVD01000119.1_48,100.0,5e-142,100,396
ABG96377.1,AGVD01000118.1_11,95.42,0.0,100,666
ABG96378.1,AGVD01000118.1_10,94.41,0.0,100,604
ABG96379.1,AGVD01000118.1_9,97.93,0.0,100,760
ABG96380.1,AGVD01000118.1_8,99.66,0.0,100,600
ABG96381.1,AGVD01000118.1_7,98.64,0.0,100,1030
ABG96382.1,AGVD01000118.1_6,97.78,0.0,95,803
ABG96383.1,AGVD01000118.1_5,93.94,7e-180,99,498
ABG96384.1,AGVD01000118.1_4,99.02,6e-146,100,407
ABG96385.1,AGVD01000118.1_3,98.95,0.0,100,765
ABG96435.1,AGVD01000116.1_16,95.75,0.0,100,626
ABG96436.1,AGVD01000116.1_15,98.42,0.0,100,515
ABG96437.1,AGVD01000116.1_14,96.62,0.0,100,589
ABG96438.1,AGVD01000116.1_13,98.84,0.0,100,523
ABG96439.1,AGVD01000116.1_12,98.46,0.0,100,508
ABG96440.1,AGVD01000116.1_11,99.01,0.0,100,592
ABG96441.1,AGVD01000116.1_10,97.56,0.0,96,566
ABG96442.1,AGVD01000116.1_9,97.59,0.0,100,818
ABG96465.1,AGVD01000115.1_37,99.04,0.0,89,862
ABG96466.1,AGVD01000115.1_36,92.58,0.0,100,784
ABG96467.1,AGVD01000115.1_35,99.27,7e-98,100,279
ABG96468.1,AGVD01000115.1_34,98.95,0.0,100,584
ABG96469.1,AGVD01000115.1_33,99.74,0.0,100,799
ABG96470.1,AGVD01000115.1_32,98.87,0.0,100,712
ABG96471.1,AGVD01000115.1_31,97.51,0.0,100,644
ABG96472.1,AGVD01000115.1_30,98.26,0.0,100,683
ABG96473.1,AGVD01000115.1_29,97.22,0.0,100,559
ABG96474.1,AGVD01000115.1_28,99.27,0.0,100,551
ABG96475.1,AGVD01000115.1_27,99.45,0.0,100,1120
ABG96476.1,AGVD01000115.1_26,98.38,0.0,100,733
ABG96477.1,AGVD01000115.1_25,95.21,0.0,99,975
ABG96478.1,AGVD01000115.1_24,95.98,0.0,100,712
ABG96479.1,AGVD01000115.1_23,99.75,0.0,100,811
ABG96480.1,AGVD01000115.1_22,98.41,8e-40,64,127
ABG96481.1,AGVD01000115.1_21,97.7,0.0,100,595
ABG96482.1,AGVD01000115.1_20,99.61,4e-176,100,487
ABG96483.1,AGVD01000115.1_19,99.65,0.0,100,549
ABG96484.1,AGVD01000115.1_18,97.7,0.0,100,766
ABG96485.1,AGVD01000115.1_17,98.82,0.0,100,669
ABG96486.1,AGVD01000115.1_16,96.87,0.0,100,687
ABG96487.1,AGVD01000115.1_15,96.74,0.0,100,843
ABG96488.1,AGVD01000115.1_14,96.33,0.0,100,770
ABG96489.1,AGVD01000115.1_13,99.15,0.0,100,941
ABG96490.1,AGVD01000115.1_12,91.5,5e-144,100,405
ABG96491.1,AGVD01000115.1_11,94.19,1e-100,100,289
ABG96492.1,AGVD01000115.1_10,93.26,4e-171,97,476
ABG96493.1,AGVD01000115.1_9,98.21,0.0,100,665
ABG97564.1,AGVD01000013.1_88,91.38,0.0,99,570
ABG97565.1,AGVD01000013.1_89,97.77,2e-125,100,353
ABG97566.1,AGVD01000013.1_90,96.39,0.0,100,538
