ACY32015.1,BAH25455.1,39.66,1e-74,95,237
ACY32015.1,BAH25202.1,29.79,3e-37,97,137
ACY32016.1,BAH25453.1,48.67,6e-150,99,439
ACY32016.1,BAH24771.1,47.86,1e-147,99,432
ACY32017.1,BAH25674.1,42.5,9e-50,98,164
ACY32017.1,BAH27152.1,39.76,2e-48,98,160
ACY32017.1,BAH26236.1,34.69,3e-42,98,144
ACY32017.1,BAH25084.1,36.1,4e-42,96,144
ACY32017.1,BAH26249.1,41.13,1e-41,98,142
ACY32017.1,BAH24999.1,35.85,2e-37,98,132
ACY32021.1,BAH27906.1,42.25,6e-67,98,211
ACY32022.1,BAH27888.1,40.75,3e-73,98,227
ACY32023.1,BAH27889.1,38.27,4e-47,94,157
ACY32024.1,BAH26243.1,39.33,2e-54,86,180
ACY32025.1,BAH27890.1,46.18,6e-88,97,270
ACY32026.1,BAH27887.1,45.45,7e-67,95,208
ACY32027.1,BAH27899.1,49.09,2e-126,99,370
ACY32027.1,BAH26242.1,36.21,6e-84,99,262
ACY32028.1,BAH27900.1,32.28,3e-31,90,119
ACY32029.1,BAH27893.1,60.0,5e-162,99,461
ACY32029.1,BAH27883.1,43.07,4e-94,98,288
ACY32031.1,BAH25585.1,37.77,2e-51,79,181
ACY32031.1,BAH27182.1,34.11,1e-50,89,179
ACY32031.1,BAH26655.1,34.29,3e-44,78,161
ACY32032.1,BAH27885.1,53.47,1e-107,99,316
ACY32032.1,BAH27838.1,41.36,4e-59,97,191
ACY32034.1,BAH27897.1,54.03,2e-135,98,394
ACY32035.1,BAH27896.1,61.07,1e-105,99,308
ACY32040.1,BAH25468.1,46.38,8e-102,92,306
ACY32040.1,BAH25168.1,41.47,4e-84,90,261
ACY32042.1,BAH25172.1,55.82,2e-143,100,414
ACY32043.1,BAH25173.1,44.35,0.0,98,556
ACY32045.1,BAH27359.1,31.76,2e-82,98,278
ACY32045.1,BAH24576.1,29.85,2e-81,98,276
ACY32045.1,BAH27911.1,32.23,2e-70,94,245
ACY32045.1,BAH26241.1,32.33,3e-41,44,153
ACY32047.1,BAH27851.1,37.64,5e-114,100,350
ACY32047.1,BAH27848.1,49.08,1e-47,30,164
ACY32052.1,BAH27863.1,28.61,4e-41,87,147
ACY32056.1,BAH25240.1,47.45,2e-66,99,207
ACY32056.1,BAH27821.1,34.63,3e-32,98,119
ACY32056.1,BAH27058.1,34.98,8e-32,95,117
ACY32066.1,BAH27704.1,29.38,6e-38,53,143
ACY32067.1,BAH25499.1,46.81,0.0,99,600
ACY32075.1,BAH27852.1,34.51,1e-35,93,127
ACY32075.1,BAH25796.1,33.21,1e-33,94,123
ACY32076.1,BAH27886.1,50.99,9e-80,95,242
ACY32077.1,BAH27879.1,35.45,8e-47,92,160
