ACY32015.1,2518249385,30.0,1e-36,97,135
ACY32017.1,2518245090,39.11,4e-47,99,158
ACY32017.1,2518247182,38.68,7e-45,98,152
ACY32017.1,2518246551,36.89,2e-43,98,148
ACY32017.1,2518246799,37.3,1e-39,98,138
ACY32017.1,2518246508,38.04,4e-38,98,134
ACY32017.1,2518245952,36.89,6e-36,98,129
ACY32017.1,2518247479,35.97,9e-36,98,128
ACY32017.1,2518246472,34.94,2e-33,98,122
ACY32018.1,2518246472,38.55,1e-35,96,128
ACY32022.1,2518247807,48.03,1e-93,95,280
ACY32023.1,2518247808,41.67,2e-57,98,185
ACY32025.1,2518247809,45.3,4e-91,97,279
ACY32026.1,2518247806,45.73,5e-62,92,197
ACY32027.1,2518247813,51.56,1e-134,99,392
ACY32027.1,2518249366,36.27,3e-66,99,216
ACY32028.1,2518247814,34.39,5e-36,90,133
ACY32029.1,2518247810,66.75,8e-178,99,502
ACY32029.1,2518245395,46.04,2e-106,98,320
ACY32029.1,2518248152,43.5,5e-89,100,275
ACY32031.1,2518248350,35.37,1e-55,90,194
ACY32031.1,2518247391,33.33,9e-42,87,155
ACY32031.1,2518248794,33.2,4e-40,88,150
ACY32032.1,2518247804,53.16,9e-103,99,304
ACY32032.1,2518248119,40.96,2e-62,94,201
ACY32032.1,2518249362,38.04,3e-35,84,129
ACY32034.1,2518249361,49.63,5e-116,100,345
ACY32035.1,2518247812,58.4,1e-93,98,278
ACY32040.1,2518247602,47.34,1e-98,90,300
ACY32042.1,2518247601,59.22,2e-146,95,423
ACY32043.1,2518247600,44.48,0.0,99,558
ACY32045.1,2518245501,39.34,2e-67,44,229
ACY32047.1,2518246020,42.25,4e-124,98,377
ACY32047.1,2518245580,36.18,2e-91,97,292
ACY32049.1,2518249326,33.33,2e-75,98,251
ACY32056.1,2518245369,38.1,4e-41,95,142
ACY32067.1,2518245920,50.07,0.0,99,645
ACY32075.1,2518246021,37.79,2e-45,94,154
ACY32075.1,2518243136,35.2,5e-32,91,119
ACY32076.1,2518247805,52.02,1e-77,93,238
ACY32077.1,2518249808,39.58,4e-67,98,215
ACY32079.1,2518249807,52.38,9e-36,91,121
ACY32080.1,2518249806,59.54,7e-155,99,444
ACY32080.1,2518249339,42.48,1e-100,96,305
ACY32081.1,2518245980,48.99,2e-126,100,372
ACY32093.1,2518249349,35.04,3e-56,90,190
ACY32099.1,2518246588,33.47,4e-31,87,116
ACY32101.1,2518242264,41.1,2e-31,45,115
ACY32102.1,2518246515,30.05,2e-39,98,145
ACY32103.1,2518248297,39.55,8e-119,97,366
ACY32105.1,2518245768,33.9,6e-55,96,186
ACY32106.1,2518249338,50.09,1e-178,95,517
CCP46231.1,2518242985,59.31,0.0,98,628
CCP46324.1,2518248119,52.58,1e-94,94,285
CCP46326.1,2518245980,51.49,7e-143,100,414
CCP46327.1,2518241994,35.64,6e-42,90,151
CCP46337.1,2518246020,45.42,5e-139,95,415
CCP46337.1,2518245580,37.17,6e-93,96,296
CCP46338.1,2518246021,53.7,3e-83,97,252
CCP46340.1,2518242402,35.44,2e-60,79,202
CCP46342.1,2518248131,48.69,1e-100,99,302
CCP46342.1,2518245018,42.64,2e-82,95,256
CCP46343.1,2518246022,46.56,8e-84,100,256
CCP46344.1,2518246023,56.13,2e-120,99,354
CCP46345.1,2518246024,66.07,1e-178,99,504
CCP46347.1,2518245404,46.47,5e-44,98,145
CCP46351.1,2518243824,30.18,2e-37,99,139
CCP46352.1,2518249302,34.24,4e-35,98,127
CCP46358.1,2518246588,40.09,1e-37,84,133
CCP46359.1,2518248297,52.17,0.0,98,560
CCP46360.1,2518248121,48.57,8e-75,98,232
CCP46362.1,2518249806,67.1,4e-174,99,493
CCP46362.1,2518249339,48.19,7e-115,99,342
CCP46362.1,2518249349,34.65,4e-45,91,160
CCP46363.1,2518249807,44.44,2e-33,98,115
CCP46364.1,2518249808,38.16,2e-56,88,187
CCP46367.1,2518248153,57.56,2e-167,94,479
CCP46368.1,2518248152,60.87,7e-159,99,454
CCP46370.1,2518247804,64.03,2e-125,99,362
CCP46370.1,2518249362,46.18,7e-45,93,155
CCP46370.1,2518247674,37.75,1e-33,93,125
CCP46371.1,2518247805,57.83,2e-85,95,258
CCP46372.1,2518247806,64.2,5e-105,98,308
CCP46373.1,2518247807,56.64,3e-106,98,312
CCP46374.1,2518247808,55.28,7e-91,98,270
CCP46375.1,2518247809,68.42,1e-155,96,443
CCP46376.1,2518245768,41.98,9e-82,52,265
CCP46378.1,2518247810,63.75,5e-172,100,488
CCP46378.1,2518245395,46.37,1e-107,99,323
CCP46379.1,2518247811,45.55,1e-56,95,179
CCP46381.1,2518247812,61.83,3e-89,98,267
CCP46382.1,2518249361,55.36,1e-133,99,390
CCP46383.1,2518249338,49.53,2e-168,98,490
CCP46384.1,2518247813,63.03,2e-159,99,455
CCP46385.1,2518247814,46.27,4e-75,99,235
