ABG94291.1,EPJ35895.1,39.47,1e-40,82,364
ABG96268.1,EPJ35862.1,45.81,2e-46,83,389
ABG96274.1,EPJ35127.1,67.78,7e-168,99,1228
ABG96318.1,EPJ41332.1,57.69,0.0,95,1607
ABG96377.1,EPJ36214.1,43.17,7e-69,99,564
ABG96378.1,EPJ40068.1,46.48,8e-71,98,571
ABG96379.1,EPJ40067.1,64.43,2e-172,100,1257
ABG96382.1,EPJ39735.1,57.93,4e-131,92,989
ABG96384.1,EPJ40065.1,56.57,3e-75,97,579
ABG96385.1,EPJ40064.1,71.69,0.0,100,1431
ABG96436.1,EPJ40062.1,56.05,3e-93,98,706
ABG96437.1,EPJ40061.1,57.54,2e-109,96,821
ABG96438.1,EPJ40060.1,65.32,2e-116,96,861
ABG96439.1,EPJ40059.1,60.96,4e-96,97,727
ABG96440.1,EPJ40058.1,69.35,7e-143,100,1046
ABG96442.1,EPJ35861.1,57.42,2e-148,99,1118
ABG96465.1,EPJ41613.1,62.07,0.0,85,1359
ABG96469.1,EPJ42636.1,67.26,0.0,100,1361
ABG96475.1,EPJ39850.1,36.43,2e-102,97,823
ABG96476.1,EPJ34809.1,55.68,1e-133,99,999
ABG96477.1,EPJ40183.1,50.29,1e-143,97,1097
ABG96479.1,EPJ38842.1,53.92,5e-149,100,1104
ABG96488.1,EPJ41873.1,42.23,7e-95,95,749
ABG97568.1,EPJ35877.1,59.35,4e-115,95,864
ABG97571.1,EPJ36668.1,45.37,3e-49,72,422
ABG97585.1,EPJ38238.1,41.0,2e-40,87,353
ABG97594.1,EPJ35880.1,52.26,3e-89,99,687
ABG97603.1,EPJ35125.1,47.21,8e-73,96,582
ABG97604.1,EPJ38725.1,40.27,3e-52,98,453
ABG97605.1,EPJ35126.1,63.54,1e-39,67,325
ACY32037.1,EPJ37971.1,62.5,0.0,95,1327
ACY32049.1,EPJ36674.1,34.38,4e-77,98,653
ACY32059.1,EPJ36046.1,46.01,1e-67,88,543
ACY32073.1,EPJ37583.1,39.76,5e-52,97,432
ACY32106.1,EPJ36693.1,52.76,2e-180,92,1340
CCP46231.1,EPJ39932.1,61.18,0.0,98,1668
CCP46332.1,EPJ34797.1,63.57,4e-116,96,863
CCP46337.1,EPJ42733.1,62.92,3e-32,16,296
CCP46338.1,EPJ42739.1,52.34,2e-81,96,631
CCP46342.1,EPJ35857.1,49.85,9e-113,99,854
CCP46343.1,EPJ42638.1,46.55,8e-80,95,626
CCP46344.1,EPJ42637.1,56.98,4e-117,99,886
CCP46362.1,EPJ36692.1,49.34,1e-115,98,882
CCP46375.1,EPJ40063.1,70.67,1e-163,96,1192
CCP46381.1,EPJ40066.1,66.93,5e-108,98,807
CCP46386.1,EPJ39739.1,38.41,2e-38,91,348
