ABG94283.1,EID11738.1,48.98,5e-73,97,571
ABG94286.1,EID13268.1,54.38,2e-92,99,705
ABG94288.1,EID11591.1,45.68,1e-167,99,1261
ABG94290.1,EID15422.1,48.77,2e-65,83,517
ABG94291.1,EID15445.1,53.49,9e-98,94,747
ABG94292.1,EID15446.1,67.36,8e-112,91,832
ABG94293.1,EID15447.1,74.25,3e-169,99,1218
ABG94294.1,EID15448.1,72.52,0.0,100,1569
ABG94295.1,EID08908.1,30.38,3e-34,83,324
ABG94297.1,EID10687.1,33.0,5e-66,86,575
ABG96274.1,EID11516.1,36.5,5e-57,98,496
ABG96324.1,EID09863.1,61.94,9e-177,93,1288
ABG96327.1,EID13705.1,81.94,0.0,99,1322
ABG96377.1,EID09241.1,40.62,4e-70,97,575
ABG96380.1,EID11568.1,49.81,4e-80,90,623
ABG96381.1,EID10427.1,45.09,3e-148,99,1120
ABG96382.1,EID11777.1,48.48,4e-126,91,955
ABG96440.1,EID17458.1,50.52,4e-75,94,594
ABG96442.1,EID09465.1,67.65,0.0,97,1400
ABG96465.1,EID12363.1,60.65,0.0,85,1340
ABG96467.1,EID13636.1,55.15,8e-49,99,388
ABG96468.1,EID13635.1,76.57,3e-168,99,1209
ABG96475.1,EID15261.1,41.73,5e-131,93,1014
ABG96476.1,EID09864.1,74.93,0.0,100,1427
ABG96479.1,EID12878.1,32.91,5e-56,99,479
ABG96482.1,EID11320.1,73.31,1e-126,98,928
ABG96483.1,EID11319.1,69.93,1e-124,98,920
ABG96484.1,EID18283.1,48.94,8e-99,83,767
ABG96485.1,EID12073.1,46.52,6e-92,93,714
ABG96486.1,EID18285.1,41.21,5e-86,99,677
ABG96487.1,EID10440.1,46.25,5e-111,89,864
ABG96488.1,EID12070.1,44.81,5e-104,96,807
ABG96489.1,EID10438.1,50.77,9e-128,83,985
ABG97570.1,EID11056.1,48.1,5e-41,99,340
ABG97571.1,EID13239.1,56.34,2e-95,95,728
ABG97572.1,EID10393.1,43.95,2e-55,83,460
ABG97574.1,EID15451.1,69.78,5e-144,96,1048
ABG97587.1,EID11057.1,62.07,2e-108,99,809
ABG97588.1,EID15424.1,65.57,0.0,91,1366
ABG97589.1,EID10394.1,36.46,4e-69,99,567
ABG97590.1,EID15444.1,47.08,2e-124,95,963
ABG97593.1,EID13262.1,39.27,1e-127,99,1023
ABG97599.1,EID09862.1,67.4,0.0,98,1902
ABG97600.1,EID08894.1,54.12,8e-99,94,751
ABG97602.1,EID14805.1,36.84,2e-57,96,488
ABH00051.1,EID15440.1,70.51,7e-151,96,1097
ABH00053.1,EID16227.1,81.28,0.0,99,1585
ABH00059.1,EID15441.1,47.09,1e-60,93,481
ABH00060.1,EID15442.1,51.38,5e-35,95,292
ABH00067.1,EID15423.1,65.66,0.0,98,1872
ABH00070.1,EID15430.1,44.81,2e-62,90,514
ABH00079.1,EID15450.1,62.69,0.0,96,1801
ABH00082.1,EID15431.1,43.22,2e-56,92,467
ABH00083.1,EID15439.1,44.01,5e-177,95,1339
ACY32017.1,EID11529.1,39.92,2e-50,98,419
ACY32019.1,EID11739.1,38.24,2e-35,80,310
ACY32027.1,EID09717.1,40.75,7e-76,89,637
ACY32031.1,EID09211.1,39.72,3e-81,77,671
ACY32033.1,EID10470.1,35.03,8e-39,94,357
ACY32049.1,EID16023.1,42.36,3e-153,98,1167
ACY32054.1,EID09826.1,28.04,2e-40,94,374
ACY32055.1,EID15260.1,40.77,8e-103,91,813
ACY32056.1,EID11643.1,38.34,1e-50,98,422
ACY32080.1,EID09712.1,35.15,1e-63,90,533
ACY32093.1,EID13261.1,56.79,5e-137,99,1026
ACY32104.1,EID15428.1,44.55,1e-119,91,938
ACY32105.1,EID11530.1,39.24,2e-78,96,625
ACY32106.1,EID14910.1,29.09,3e-51,96,463
CCP43859.1,EID17244.1,74.65,0.0,97,1455
CCP46231.1,EID17837.1,83.22,0.0,100,2563
CCP46314.1,EID09845.1,63.45,1e-67,91,518
CCP46315.1,EID09846.1,69.13,1e-69,61,546
CCP46316.1,EID09847.1,67.71,0.0,78,1600
CCP46317.1,EID09848.1,63.93,5e-173,98,1260
CCP46318.1,EID09849.1,63.68,0.0,89,1378
CCP46319.1,EID09850.1,66.76,7e-172,96,1245
CCP46320.1,EID09851.1,70.62,6e-158,96,1153
CCP46321.1,EID09852.1,65.0,0.0,100,1403
CCP46322.1,EID09853.1,88.57,8e-180,100,1283
CCP46323.1,EID09854.1,91.63,3e-162,99,1161
CCP46324.1,EID09855.1,75.08,2e-162,96,1175
CCP46326.1,EID09857.1,83.25,0.0,100,1684
CCP46327.1,EID09858.1,72.58,0.0,99,1345
CCP46328.1,EID09859.1,73.04,0.0,99,1828
CCP46332.1,EID14926.1,34.0,3e-31,70,291
CCP46337.1,EID09865.1,79.81,0.0,98,2314
CCP46338.1,EID09866.1,82.82,1e-159,99,1147
CCP46339.1,EID11779.1,60.58,2e-113,98,846
CCP46340.1,EID13629.1,73.15,0.0,98,1487
CCP46341.1,EID13630.1,59.66,2e-96,98,723
CCP46342.1,EID13631.1,84.84,0.0,99,1543
CCP46343.1,EID13632.1,74.03,5e-163,100,1180
CCP46344.1,EID13633.1,79.66,0.0,99,1496
CCP46345.1,EID13634.1,88.69,0.0,99,1789
CCP46348.1,EID13643.1,78.7,0.0,99,1705
CCP46349.1,EID13644.1,63.43,9e-53,90,418
CCP46351.1,EID13646.1,72.0,0.0,98,1495
CCP46352.1,EID13647.1,74.81,8e-139,99,1008
CCP46353.1,EID13648.1,80.27,0.0,100,1657
CCP46356.1,EID13654.1,90.88,0.0,98,1640
CCP46357.1,EID13655.1,87.54,0.0,98,1380
CCP46358.1,EID13656.1,77.39,8e-139,100,1009
CCP46359.1,EID13657.1,82.59,0.0,99,2446
CCP46360.1,EID13658.1,71.58,3e-144,99,1050
CCP46362.1,EID13661.1,82.86,0.0,99,1604
CCP46363.1,EID13662.1,77.1,5e-70,100,528
CCP46364.1,EID13663.1,70.73,1e-167,98,1211
CCP46365.1,EID13664.1,84.5,0.0,100,1803
CCP46366.1,EID13665.1,71.86,3e-150,99,1100
CCP46367.1,EID13666.1,75.06,0.0,96,1642
CCP46368.1,EID13667.1,86.7,0.0,100,1772
CCP46370.1,EID13672.1,83.22,0.0,100,1299
CCP46371.1,EID13673.1,72.51,1e-125,97,922
