ABG94285.1,AGJJ02000006.1_1685,73.72,2e-146,99,1063
ABG94286.1,AGJJ02000006.1_1686,57.52,5e-99,100,748
ABG94288.1,AGJJ02000004.1_799,39.58,7e-113,98,894
ABG94290.1,AGJJ02000006.1_1711,50.25,5e-66,81,522
ABG94291.1,AGJJ02000006.1_1693,55.41,3e-105,93,799
ABG94292.1,AGJJ02000006.1_1692,66.11,7e-108,91,807
ABG94293.1,AGJJ02000006.1_1690,74.25,2e-170,99,1227
ABG94294.1,AGJJ02000006.1_1689,73.79,0.0,100,1590
ABG94295.1,AGJJ02000004.1_2158,29.08,3e-34,80,324
ABG94297.1,AGJJ02000004.1_3674,32.88,9e-64,88,560
ABG96274.1,AGJJ02000004.1_2208,63.52,1e-174,99,1273
ABG96324.1,AGJJ02000004.1_532,62.23,4e-174,89,1270
ABG96377.1,AGJJ02000004.1_802,39.22,2e-50,97,437
ABG96380.1,AGJJ02000004.1_31,49.04,2e-77,90,606
ABG96381.1,AGJJ02000006.1_1882,45.83,3e-151,99,1140
ABG96382.1,AGJJ02000004.1_80,37.43,3e-72,88,592
ABG96385.1,AGJJ02000006.1_909,75.79,0.0,99,1554
ABG96439.1,AGJJ02000004.1_2218,36.67,2e-43,93,377
ABG96442.1,AGJJ02000006.1_612,67.41,0.0,97,1398
ABG96465.1,AGJJ02000004.1_3899,58.21,5e-178,85,1306
ABG96467.1,AGJJ02000006.1_1124,59.56,2e-54,99,426
ABG96468.1,AGJJ02000006.1_1125,73.08,4e-161,99,1163
ABG96475.1,AGJJ02000004.1_2102,41.31,3e-128,94,996
ABG96476.1,AGJJ02000006.1_1135,72.78,0.0,100,1373
ABG96479.1,AGJJ02000004.1_2203,50.13,1e-127,100,964
ABG96482.1,AGJJ02000006.1_1903,72.98,2e-120,97,888
ABG96483.1,AGJJ02000006.1_1902,69.18,8e-125,98,922
ABG96484.1,AGJJ02000006.1_1901,47.21,1e-92,86,729
ABG96485.1,AGJJ02000006.1_1900,47.18,8e-93,99,721
ABG96486.1,AGJJ02000006.1_1899,40.35,1e-80,97,642
ABG96487.1,AGJJ02000006.1_1898,49.3,2e-110,82,861
ABG96488.1,AGJJ02000006.1_1897,47.63,4e-103,83,805
ABG96489.1,AGJJ02000006.1_1896,51.39,1e-128,83,993
ABG97567.1,AGJJ02000004.1_1470,38.93,1e-44,98,381
ABG97570.1,AGJJ02000004.1_1469,50.0,2e-33,83,291
ABG97571.1,AGJJ02000004.1_2239,57.14,7e-107,94,805
ABG97574.1,AGJJ02000006.1_1684,68.42,1e-143,98,1047
ABG97575.1,AGJJ02000004.1_64,47.19,4e-169,98,1275
ABG97584.1,AGJJ02000006.1_1877,59.85,2e-165,97,1220
ABG97585.1,AGJJ02000004.1_2259,38.33,1e-37,86,338
ABG97586.1,AGJJ02000004.1_1386,40.43,4e-38,98,339
ABG97587.1,AGJJ02000004.1_1468,60.84,6e-108,100,806
ABG97588.1,AGJJ02000006.1_1709,67.48,0.0,92,1452
ABG97590.1,AGJJ02000004.1_2219,46.0,2e-124,98,963
ABG97593.1,AGJJ02000004.1_2262,37.77,4e-137,99,1089
ABG97602.1,AGJJ02000004.1_1829,33.08,7e-46,98,409
ABG97603.1,AGJJ02000004.1_2204,46.45,1e-35,48,319
ABG97604.1,AGJJ02000004.1_2206,44.72,4e-79,97,635
ABH00051.1,AGJJ02000006.1_1698,72.2,7e-154,96,1117
ABH00059.1,AGJJ02000006.1_1696,51.96,2e-74,91,575
